game_id,season,week,gameday,home_team,away_team,home_score,away_score,home_pass_yds,home_pass_cmp,home_pass_att,away_pass_yds,away_pass_cmp,away_pass_att,home_moneyline,away_moneyline,home_off_epa_per_play,home_off_cpoe,home_def_epa_per_play,away_off_epa_per_play,away_off_cpoe,away_def_epa_per_play,home_roll_pts_scored,home_roll_pts_allowed,home_roll_off_epa,home_roll_def_epa,home_roll_off_cpoe,away_roll_pts_scored,away_roll_pts_allowed,away_roll_off_epa,away_roll_def_epa,away_roll_off_cpoe,home_roll_passing_yards,home_roll_rushing_yards,home_roll_completion_pct,home_roll_net_yds_per_play,away_roll_passing_yards,away_roll_rushing_yards,away_roll_completion_pct,away_roll_net_yds_per_play,diff_pts_scored,diff_pts_allowed,diff_pass_yds,diff_rush_yds,diff_comp_pct,diff_net_yds_play,diff_off_epa,diff_def_epa,diff_off_cpoe
2024_11_MIN_TEN,2024,11,2024-11-17,TEN,MIN,13,23,295,17,31,246,20,32,235,-290,-0.1846375409512657,-4.830432349237903,0.0521258020372387,0.0521258020372387,3.762033780415853,-0.1846375409512657,17.080616099434113,27.92758764948735,-0.02788071830390381,0.08633498654024688,5.456996678434459,18.638718765890243,15.344069366792244,-0.003625806591104389,-0.188145764784916,8.095293846593906,202.54586789792071,139.58454124340926,0.6767915943189492,5.598383410750322,258.21492306592836,134.1373433010964,0.702523821958749,5.741396262520303,-1.5581026664561293,-12.583518282695106,-55.669055168007645,5.447197942312869,-0.025732227639799765,-0.14301285176998135,-0.02425491171279942,-0.27448075132516286,-2.638297168159447
2024_11_ATL_DEN,2024,11,2024-11-17,DEN,ATL,38,6,307,28,33,197,20,31,-135,114,0.3255194262968433,13.406086899340153,-0.2523949977797201,-0.2523949977797201,-0.0058885278372929,0.3255194262968433,17.472487320204642,21.444650080103525,-0.01892436400736267,0.03352637096112718,5.286949116729909,23.018487527214784,22.79918409078449,0.10376240841406936,0.009095800817570287,3.8468790449863066,224.34366686578048,108.87329196606714,0.6769640341954415,5.422577096933633,274.9278913119481,145.50551128773947,0.6910484133046373,6.336832387831196,-5.546000207010142,1.3545340106809647,-50.58422444616761,-36.63221932167232,-0.0140843791091958,-0.9142552908975627,-0.12268677242143203,-0.02443057014355689,1.4400700717436026
2024_11_SEA_SF,2024,11,2024-11-17,SF,SEA,17,20,159,21,28,221,25,32,-265,215,0.0216452810688309,1.9846969417163305,0.0071357829668394,0.0071357829668394,15.981026426438362,0.0216452810688309,25.34165095277407,22.653238251631354,0.16518784182303448,0.002175141464650313,3.1158580493610732,20.40226187383173,26.42260642524442,-0.11245339563247468,0.08732925176462031,2.4474329703360764,290.99372948938856,136.49928735417814,0.6570022584278477,6.951865616846293,297.42321762803044,83.63124422114214,0.6563646450632472,5.942535692308749,4.939389078942341,3.769368173613067,-6.4294881386418865,52.868043133036,0.0006376133646004423,1.0093299245375436,0.27764123745550917,0.08515411029997,0.6684250790249968
2024_11_KC_BUF,2024,11,2024-11-17,BUF,KC,30,21,262,27,40,196,23,33,-142,120,0.1667043482021672,4.212929857404609,0.0873465922237797,0.0873465922237797,9.59431754965936,0.1667043482021672,29.630198792443462,19.609348712881335,0.12227389900274394,-0.0527277655073457,-2.3677411990717476,22.89430257218653,17.686338477527723,0.06966917770153076,0.015035384666027603,5.085831949822712,261.8356070777295,124.08567966130605,0.6277512827834437,5.9932314597480625,262.4947866747219,96.37701901824603,0.6957336697722991,5.088466906501559,6.735896220256933,-1.9230102353536118,-0.6591795969924306,27.708660643060014,-0.06798238698885539,0.9047645532465038,0.05260472130121317,0.06776315017337331,-7.45357314889446
2024_11_CIN_LAC,2024,11,2024-11-17,LAC,CIN,34,27,297,17,36,356,28,50,-110,-110,0.0410408458689311,-11.721016331152482,0.1148449469085279,0.1148449469085279,-2.4864448801330896,0.0410408458689311,24.584106566392183,13.856998214106852,0.09084345285081011,-0.06227621756178349,5.405533184308438,31.12334904498931,29.177243839211982,0.09353320836106782,0.10515417983857323,3.6588780575165893,229.0992707775232,117.82837476625214,0.7029967270326487,5.867127585450705,315.49413855039353,78.30011929276742,0.6543287615855511,5.7839101307794785,-6.539242478597128,15.32024562510513,-86.39486777287033,39.52825547348472,0.048667965447097616,0.08321745467122632,-0.002689755510257713,0.1674303974003567,1.7466551267918486
2024_11_HOU_DAL,2024,11,2024-11-18,DAL,HOU,10,34,358,33,56,257,23,34,285,-360,-0.3021809805592267,-11.431058634210515,0.1693104881360008,0.1693104881360008,-5.342165899999214,-0.3021809805592267,14.535094392703483,31.23326303741552,-0.2912900598233538,0.07318864015169134,-5.309209627751576,21.28258592595478,23.196242346252347,-0.10528365599710175,-0.061065949571509126,-8.092093377015082,180.40404811194352,95.99242008307559,0.6171403299181626,4.2820298265469,221.26836726376956,110.31174548508275,0.5402791217306668,4.925360629754617,-6.7474915332512975,-8.037020691163171,-40.86431915182604,-14.319325402007166,0.07686120818749576,-0.643330803207717,-0.18600640382625205,-0.13425458972320048,2.7828837492635063
2024_12_PIT_CLE,2024,12,2024-11-21,CLE,PIT,24,19,219,18,27,270,21,29,170,-205,-0.0072829465448097,2.491182971883703,-0.0087492468833806,-0.0087492468833806,24.30560600757599,-0.0072829465448097,15.397914249003978,28.874365631872188,-0.06837842021844855,0.11095357082538394,-2.5480109005566103,24.001126575839763,18.894127249965642,-0.07895527004888261,-0.0878192284949166,0.9677394895251861,308.62022773721696,76.13576957156343,0.6212561542924111,5.5333922701424205,215.113446857181,137.51881455459852,0.6022956500506997,5.065687833153929,-8.603212326835784,-9.980238381906545,93.50678088003596,-61.38304498303509,0.018960504241711362,0.46770443698849196,0.010576849830434068,-0.19877279932030056,-3.5157503900817964
2024_12_KC_CAR,2024,12,2024-11-24,CAR,KC,27,30,263,21,35,269,27,37,500,-700,0.2293786137084963,3.449292526100621,0.2550849393531597,0.2550849393531597,7.734522720177968,0.2293786137084963,18.43951004287147,24.01372630811836,-0.08868675764776537,0.04544180717266209,-1.3471636123181363,22.136581543311916,22.611803086516634,0.07674014351043033,0.07570297008048345,6.889226189757371,158.64310284811523,128.04996773439407,0.6253064780497749,5.132151876958778,235.89687200483314,89.02621141094762,0.6962280806512583,5.1607724515932425,-3.6970715004404475,-1.4019232216017272,-77.25376915671791,39.02375632344645,-0.07092160260148339,-0.028620574634464546,-0.1654269011581957,0.03026116290782136,-8.236389802075507
2024_12_MIN_CHI,2024,12,2024-11-24,CHI,MIN,27,30,340,32,48,344,23,35,145,-175,0.0445479743590123,0.8924696039646229,0.0879332376879964,0.0879332376879964,7.214974146336317,0.0445479743590123,14.782121530124881,20.30185467233335,-0.047861508802697864,0.07022523565175741,0.25203690082141084,20.383231259534146,14.406441620075347,0.018674836860232847,-0.18674247525145588,6.361989820122685,194.62033857823812,133.16971401052731,0.6314345630060197,5.007817324924832,253.32895383955702,113.28240598065784,0.6715142931752494,5.403046712736063,-5.601109729409265,-5.895413052258002,-58.7086152613189,19.887308029869473,-0.04007973016922961,-0.39522938781123074,-0.06653634566293071,-0.2569677109032133,-6.109952919301274
2024_12_TEN_HOU,2024,12,2024-11-24,HOU,TEN,27,32,247,20,33,278,18,25,-375,295,-0.252472687228929,-4.694335018434832,-0.0672525203505136,-0.0672525203505136,3.1566489934921265,-0.252472687228929,26.36955155557287,17.917745407751408,0.0045540016561392725,-0.15751196196659617,-6.992122386208735,15.448369659660468,25.95655258969241,-0.09058344736284855,0.0726513127390436,1.342025067365514,235.56102035826174,122.58704729104966,0.5947557083325178,5.608549711186104,239.52752073875243,96.95072474604555,0.6254297953010469,5.7444845919047385,10.921181895912401,8.038807181941003,-3.966500380490686,25.636322545004106,-0.030674086968529135,-0.1359348807186347,0.09513744901898782,0.23016327470563977,-8.33414745357425
2024_12_DET_IND,2024,12,2024-11-24,IND,DET,6,24,172,11,28,269,26,36,295,-375,-0.2414479143393931,-14.439787030220032,0.1535755658409126,0.1535755658409126,7.087433338165283,-0.2414479143393931,22.307342585388586,25.34249987694549,-0.11608090015039149,-0.060134694207363774,-0.23941120388255574,39.45453165311243,13.99416948271114,0.24138614659000543,-0.22697348281369262,10.984007885805323,240.5126976360056,105.58203707262996,0.6267428676702127,5.570774458016767,303.6626275472125,155.48537341913388,0.7391021469138119,6.863974677252169,-17.147189067723847,-11.348330394234349,-63.14992991120687,-49.90333634650392,-0.11235927924359923,-1.293200219235402,-0.3574670467403969,-0.16683878860632884,-11.223419089687878
2024_12_NE_MIA,2024,12,2024-11-24,MIA,NE,34,15,317,29,40,222,22,38,-360,285,-0.0021445618678172,3.4430599212646484,-0.1963936737304748,-0.1963936737304748,-7.784552630540487,-0.0021445618678172,26.820499210331697,20.366042691411888,0.13406551474589337,-0.0023254895677282793,6.289487044474736,19.96956946647896,20.604255476428317,0.004647345912804855,0.1046789856723444,5.375794411335382,240.77578137092453,103.6234398898801,0.7520374057120593,5.621422333922988,229.03994397066415,120.23239873459413,0.6768596909560911,5.304233278457615,6.850929743852738,0.2382127850164295,11.73583740026038,-16.608958844714024,0.07517771475596824,0.3171890554653727,0.12941816883308851,0.10700447524007269,0.9136926331393544
2024_12_TB_NYG,2024,12,2024-11-24,NYG,TB,7,30,192,22,32,294,24,30,240,-298,-0.2315045314748643,3.6010189851125083,0.3035896849888408,0.3035896849888408,12.60381003220876,-0.2315045314748643,16.997758434950523,23.060747695801492,-0.046866012254728306,0.07277923225673218,2.2662477021861607,24.876286380595698,27.817734631208648,0.0670853671993871,0.199971020919494,-0.9007722853682533,194.91510332349372,150.49856904026333,0.644093591738521,5.172448361628406,208.8714134230113,116.2281389242214,0.6833136811496181,5.241428549492717,-7.878527945645175,4.756986935407156,-13.956310099517566,34.270430116041936,-0.039220089411097114,-0.06898018786431148,-0.1139513794541154,0.12719178866276182,3.167019987554414
2024_12_DAL_WAS,2024,12,2024-11-24,WAS,DAL,26,34,275,25,38,247,24,32,-625,455,-0.0447021186856746,6.7942919100032135,-0.030963981102142,-0.030963981102142,3.6089149303734303,-0.0447021186856746,23.457039953713576,23.784505327245384,0.0337109073043491,0.0696023258113854,-1.77229991756977,12.721056635622089,32.339957822449314,-0.295646428117703,0.11163737934541512,-7.757949230335152,213.15765079171322,108.90264748282317,0.6367291034457503,5.153114984384249,251.44242886716611,83.19545204984536,0.6059984836651833,4.705926756687634,10.735983318091487,8.55545249520393,-38.28477807545289,25.707195432977812,0.030730619780567014,0.44718822769661504,0.3293573354220521,0.042035053534029726,5.985649312765382
2024_12_DEN_LV,2024,12,2024-11-24,LV,DEN,19,29,328,31,53,273,25,42,225,-278,-0.1868029208325382,-7.043177083782528,0.0229366275748334,0.0229366275748334,-7.331833166953845,-0.1868029208325382,19.756913930113125,32.81929376583707,-0.08678345836091711,0.15046705425118675,2.391681480594669,25.683492392122787,15.266790048062115,0.1188531521143197,-0.08084217653521172,8.534604229774006,237.1728695252232,64.8443252784558,0.6721525448603458,4.9176766994709515,257.4062001194683,107.32397517964029,0.7455723599112043,6.0002129248268465,-5.926578462009662,-17.552503717774954,-20.233330594245075,-42.47964990118449,-0.07341981505085848,-1.082536225355895,-0.2056366104752368,-0.23130923078639848,-6.142922749179337
2024_12_SF_GB,2024,12,2024-11-24,GB,SF,38,10,163,13,23,199,17,29,-290,235,0.107572702116125,-2.2414302961392836,-0.4078597331791713,-0.4078597331791713,-3.87514210664309,0.107572702116125,21.537483808881,21.492610304045755,0.13636922491961193,0.07632531061935441,6.065188352277831,22.004990571664443,21.59194295097881,0.10777081752135305,0.004159398065525947,2.6633936063031762,258.431995726592,127.23694896098343,0.690513604762142,7.189224907837271,238.19623769363312,134.29957241250688,0.6942013550567087,6.206207089406021,-0.4675067627834437,0.09933264693305688,20.23575803295887,-7.06262345152345,-0.003687750294566694,0.9830178184312501,0.028598407398258877,-0.07216591255382845,3.4017947459746547
2024_12_ARI_SEA,2024,12,2024-11-24,SEA,ARI,16,6,254,22,31,285,24,37,-105,-115,-0.0668538808631645,8.89170446566173,-0.221365047759015,-0.221365047759015,3.2054416397038628,-0.0668538808631645,20.241357124299036,22.653563855146654,-0.06461772419274904,0.06105566348630454,7.860870352776991,27.219362301478807,13.593542470031652,0.17580139746250287,-0.05121427796641896,7.4416434679567605,266.85393057681824,87.77874653268529,0.7063187870379483,5.701114635724233,226.09281582920906,154.64336191589567,0.7614948272848184,6.617674257218046,-6.978005177179771,-9.060021385115002,40.761114747609184,-66.86461538321038,-0.05517604024687017,-0.9165596214938132,-0.24041912165525192,-0.11226994145272351,0.4192268848202305
2024_12_PHI_LA,2024,12,2024-11-24,LA,PHI,20,37,243,24,36,179,15,22,142,-170,0.0264072841991478,-0.6476984304540297,0.3168038154525746,0.3168038154525746,9.468399850945724,0.0264072841991478,23.696932180905772,21.68784549708788,0.10801416583250513,-0.021895882652841064,3.5980432333647894,28.70269060927215,15.270665576950002,0.10602884898160024,-0.2189053982216428,9.130412228455127,282.5660159598639,93.38239164932682,0.6620630046164201,6.415593063980208,215.8675372125512,208.10307563222992,0.6836585233885123,6.283065942003508,-5.005758428366377,-6.41717992013788,66.69847874731266,-114.7206839829031,-0.021595518772092204,0.13252712197670036,0.001985316850904889,-0.19700951556880172,-5.532368995090337
2024_12_BAL_LAC,2024,12,2024-11-25,LAC,BAL,23,30,218,21,36,177,16,22,140,-166,0.0280078887117998,-7.958391805489858,0.265095002231641,0.265095002231641,10.642230084964208,0.0280078887117998,28.35046393983531,19.114198928464113,0.07092241005805851,0.008572248226341065,-1.4450866218759304,27.403436594092394,22.8435451070425,0.11493376818178111,-0.06255898981575589,2.9323625141070826,256.25956246651396,132.69702485975128,0.6106869251084781,6.390117821111693,254.25431671303087,130.17947637250037,0.6447594473375099,6.794070492722459,0.9470273457429172,3.729346178578389,2.0052457534830808,2.517548487250906,-0.03407252222903179,-0.40395267161076553,-0.0440113581237226,-0.07113123804209695,-4.377449135983013
2024_13_CHI_DET,2024,13,2024-11-28,DET,CHI,23,20,221,21,34,256,20,39,-520,390,0.0518484030509548,-2.6257007352767454,0.0041267588458158,0.0041267588458158,-8.339647203683853,0.0518484030509548,33.27271899186746,10.796501689626684,0.2062619142903683,-0.23276325542397283,9.425378066749307,19.669272918074928,24.18111280340001,-0.010897715538013794,0.077308436466253,0.5082099820786957,289.7975765283275,148.09122405148034,0.7323501770371761,6.3739403619068575,252.77220314694287,111.10182840631639,0.6455274044702785,5.295101353859009,13.60344607379253,13.384611113773325,37.02537338138464,36.98939564516395,0.08682277256689763,1.078839008047849,0.2171596298283821,0.3100716918902258,8.91716808467061
2024_13_NYG_DAL,2024,13,2024-11-28,DAL,NYG,27,20,195,21,36,178,21,32,-218,185,-0.0420958951980329,-10.956784254974789,-0.2281119728947235,-0.2281119728947235,-1.0404309918803554,-0.0420958951980329,21.232633981373255,29.803974693469588,-0.18977344931147858,0.04910158013297923,-3.2112035660517186,12.998655060970314,25.836448617480894,-0.12072141994278271,0.16510341334957565,2.8001562153567,249.66545732029968,86.3172712299072,0.66359909019911,5.039949496635532,193.74906199409625,120.699141424158,0.6614561550431126,5.017754731262758,8.23397892040294,-3.967526075988694,55.91639532620343,-34.381870194250794,0.002142935155997394,0.022194765372773873,-0.06905202936869587,0.11600183321659642,-6.0113597814084185
2024_13_MIA_GB,2024,13,2024-11-28,GB,MIA,30,17,274,21,28,365,37,46,-175,145,0.2191449458423033,7.048316512789045,0.0722532836556961,0.0722532836556961,8.362988933272984,0.2191449458423033,28.1224902853286,16.89556618242745,0.12485061579821716,-0.11734870690005589,2.742540892910985,29.69229952619902,18.219625614847132,0.07958148410040913,-0.0799527632328269,5.1509161951907005,220.2591974359552,143.94216937659007,0.6403951193790243,6.295624496941168,271.26546882255474,88.17406393392805,0.7412224434272355,5.688004915505308,-1.5698092408704198,1.3240594324196806,-51.006271386599536,55.76810544266202,-0.10082732404821126,0.60761958143586,0.045269131697808024,0.03739594366722898,-2.4083753022797154
2024_13_LV_KC,2024,13,2024-11-29,KC,LV,19,17,306,26,46,340,23,35,-800,550,-0.0071704531141559,-7.405790223015679,0.0336416292546149,0.0336416292546149,-1.6114120974260218,-0.0071704531141559,25.281948925987148,24.36708185190998,0.1480780618475221,0.1371732275316886,7.22734480192561,19.454148358067876,31.29157625950224,-0.12679124334956554,0.09945488358064541,-1.3822619451562097,249.1381232028999,119.41572684656857,0.7096287402826469,5.649404647426534,273.50372171513396,66.50659516707348,0.6372537910671509,5.096551965628517,5.827800567919272,6.92449440759226,-24.365598512234072,52.90913167949509,0.07237494921549603,0.5528526817980168,0.27486930519708763,-0.037718343951043176,8.60960674708182
2024_13_LAC_ATL,2024,13,2024-12-01,ATL,LAC,13,17,245,24,39,150,17,24,-102,-118,-0.1642651212135469,-5.574062701902892,-0.2862459708810146,-0.2862459708810146,1.7222641656796138,-0.1642651212135469,16.211092516328872,28.879510454470694,-0.03870055406344642,0.13566525100927948,2.3057720158568666,26.21027836390119,23.468519357078467,0.053756601519555025,0.11118134982846105,-4.050408695321502,243.75673478716885,107.30330677264368,0.6726935641118146,5.566385146984431,240.95573747990838,112.81821491585077,0.5997454883984202,5.840737359333683,-9.999185847572317,-5.410991097392227,2.8009973072604737,-5.514908143207094,0.07294807571339434,-0.27435221234925145,-0.09245715558300144,-0.024483901180818432,6.356180711178368
2024_13_PIT_CIN,2024,13,2024-12-01,CIN,PIT,38,44,309,28,38,414,29,38,-155,130,0.0777792014195289,9.534757604470125,0.312415583836629,0.312415583836629,12.303564035230211,0.0777792014195289,29.474009426993586,31.10634630352719,0.10205790378005185,0.07950884625071637,1.2007488824567176,22.000675945503858,20.936476349979387,-0.05087286078268181,-0.05560471571487384,10.302886096745508,331.6964831302361,90.98007157566045,0.6165972569513307,5.860089668211277,237.0680681143086,130.5112887327591,0.6510325624442129,5.367770908847581,7.473333481489728,-10.169869953547803,94.62841501592752,-39.531217157098666,-0.03443530549288221,0.4923187593636955,0.15293076456273366,-0.1351135619655902,-9.10213721428879
2024_13_HOU_JAX,2024,13,2024-12-01,JAX,HOU,20,23,276,24,42,242,22,34,160,-192,0.0652034496541726,-5.457790479773567,0.0793350840774582,0.0793350840774582,-0.9996484174872888,0.0652034496541726,13.029227440236587,33.638655987861995,-0.21991655607438224,0.2556954322422965,-2.0370796826742392,26.62173093334372,23.550647244650843,-0.09825667389788804,-0.12140818532016313,-6.0730074390991735,162.63287489701293,63.21433915256819,0.6088024599877089,4.511094013500007,240.13661221495704,89.55222837462979,0.5992776674237531,5.491055752637588,-13.592503493107133,-10.088008743211152,-77.50373731794411,-26.337889222061598,0.009524792563955775,-0.9799617391375808,-0.12165988217649419,-0.37710361756245964,4.035927756424934
2024_13_ARI_MIN,2024,13,2024-12-01,MIN,ARI,23,22,235,21,31,260,31,45,-185,154,-0.023757058340558,1.8609395623207092,0.0833136298409711,0.0833136298409711,1.8765363582344945,-0.023757058340558,24.229938755720486,19.44386497204521,0.04637819719133826,-0.0942262954072686,6.703183550608138,18.731617380887283,14.556125482018992,0.016934819373895713,-0.05747011912511718,5.747162736655602,289.5973723037342,117.5694435883947,0.6657657187622924,6.121828027641638,249.65568949752543,112.3860171495374,0.7163563558303505,6.356318840045113,5.498321374833203,-4.887739490026217,39.941682806208746,5.18342643885731,-0.05059063706805811,-0.23449081240347525,0.029443377817442547,0.036756176282151415,0.9560208139525361
2024_13_IND_NE,2024,13,2024-12-01,NE,IND,24,25,238,24,30,109,12,24,114,-135,0.1111555802556979,10.442079404989878,0.1253763046967251,0.1253763046967251,-2.8272340074181557,0.1111555802556979,17.981741679887374,25.96255328585699,-0.07576906194450701,0.06194956665627976,0.11165559458503381,15.784405551233151,24.805499926167293,-0.16622770582599214,0.025349409811946774,-5.9195615344175465,226.2239663823985,106.53943924075648,0.6376947619420757,5.138095522630125,213.10761858160336,101.74922224357798,0.5331885777449847,5.530219776850877,2.1973361286542232,-1.157053359689698,13.116347800795126,4.790216997178504,0.10450618419709101,-0.3921242542207519,0.09045864388148513,-0.03660015684433299,6.03121712900258
2024_13_SEA_NYJ,2024,13,2024-12-01,NYJ,SEA,21,26,185,21,39,206,20,31,-115,-105,-0.2342479055733906,-10.200396964424534,0.103295171375905,0.103295171375905,3.1439537632054297,-0.2342479055733906,19.352663423602625,26.08067121013394,-0.04378915435903717,0.09944568899349047,0.7939097246097613,18.544814274579423,15.992138313087992,-0.06551218686091523,-0.05191262101182328,8.273203997930887,194.5669589081771,89.34004268189365,0.6856530401377257,5.195027425684524,261.7123583460909,78.66724791961117,0.7076622399647045,5.512472060123065,0.8078491490232018,-10.088532897045948,-67.14539943791382,10.672794762282479,-0.022009199826978798,-0.3174446344385409,0.021723032501878056,-0.15135831000531375,-7.479294273321125
2024_13_TEN_WAS,2024,13,2024-12-01,WAS,TEN,42,19,206,25,30,212,18,37,-250,205,0.290219338711055,10.918841858704884,-0.0829966874630153,-0.0829966874630153,-10.168080031871796,0.290219338711055,24.474223972228145,27.870703196347232,0.0023456969083396188,0.029375803045974435,1.6543368134594236,22.06902179579628,26.373931553815446,-0.08125107655791457,-0.05739828724814545,2.067874637816159,237.89459047502794,123.3415884896939,0.6451953568042923,5.599331677197713,254.91651244325146,110.97043484762733,0.6632578771806281,5.931539239991328,2.405202176431864,-1.4967716425317867,-17.021921968223523,12.371153642066574,-0.018062520376335822,-0.33220756279361474,0.08359677346625419,-0.08677409029411988,-0.4135378243567356
2024_13_TB_CAR,2024,13,2024-12-01,CAR,TB,23,26,298,26,46,240,22,34,235,-290,0.0040195343395316,3.0217899781901663,-0.0061295309491896,-0.0061295309491896,-1.841087726985707,0.0040195343395316,21.86370602572288,26.408235784871017,0.03853939089473931,0.12929906004486114,0.5714188430493667,26.92577182835742,19.49064077872519,0.1616870943151686,0.027380799961750676,4.501060641662552,200.38586170886913,110.82998064063644,0.6151838868298649,5.479291126175267,242.92284805380677,132.53688335453285,0.7299882086897709,6.054534549050469,-5.062065802634539,-6.917595006145827,-42.536986344937645,-21.70690271389641,-0.11480432185990597,-0.5752434228752028,-0.12314770342042927,-0.10191826008311046,-3.9296417986131855
2024_13_LA_NO,2024,13,2024-12-01,NO,LA,14,21,184,24,37,183,14,24,120,-142,-0.0165409033203867,-2.425239366643569,0.1562250608931882,0.1562250608931882,-3.9009533498598183,-0.0165409033203867,25.020929737280078,19.57573416276434,0.05967846565451163,0.05829632614369155,2.694441022766932,22.218159308543463,27.81270729825273,0.0753714131791622,0.11358399658932519,1.8997465678372616,257.05531075962426,159.20271351121966,0.6681481579009299,6.974278714199624,266.73960957591834,92.8294349895961,0.6639044694365187,6.120542279066091,2.802770428736615,8.236973135488387,-9.684298816294074,66.37327852162356,0.004243688464411144,0.8537364351335333,-0.015692947524650565,0.055287670445633645,0.7946944549296706
2024_13_PHI_BAL,2024,13,2024-12-01,BAL,PHI,19,24,237,23,36,118,11,19,-162,136,0.0195595332333864,2.6518843855176653,0.0426862434671622,0.0426862434671622,-2.1838782464756683,0.0195595332333864,28.442061956455436,22.9061270642255,0.1749982618017251,-0.02633223840473361,6.016309542449933,32.02161436556329,17.16239934617,0.19033883556998998,-0.12078032525332655,9.265607277451366,223.3525900278185,162.90768582350023,0.6777647593115969,6.669775628966809,201.12052232753072,250.46184537933794,0.6829223867603801,6.669839565202105,-3.579552409107851,-5.743727718055499,22.232067700287786,-87.55415955583771,-0.005157627448783231,-6.393623529632464e-05,-0.015340573768264892,-0.09444808684859293,-3.2492977350014334
2024_13_SF_BUF,2024,13,2024-12-01,BUF,SF,35,10,152,14,18,94,11,18,-340,270,0.3446553620341094,10.330582989586723,-0.2152390332542269,-0.2152390332542269,-8.11993164174697,0.3446553620341094,29.778119275466075,20.1656092277288,0.14004607868251326,0.003301977585104462,0.26452722351879493,17.202994342998664,28.15516577058729,-0.09848140275885671,0.045524719685765574,0.04797932112466959,261.9013642466377,116.05140779678362,0.6466507696700662,5.657910706834754,222.51774261617987,98.17974344750412,0.6510035716547148,5.791809360026591,12.57512493246741,7.989556542858487,39.38362163045781,17.8716643492795,-0.004352801984648602,-0.1338986531918378,0.23852748144136998,0.04222274210066111,0.21654790239412533
2024_13_CLE_DEN,2024,13,2024-12-02,DEN,CLE,41,32,294,18,35,497,34,58,-290,235,0.0922446564498812,-4.456171008848375,-0.0206997276940246,-0.0206997276940246,-3.323599434735482,0.0922446564498812,27.010095435273673,16.76007402883727,0.08048654229852517,-0.1232264742541423,2.1880292710828653,18.83874854940239,24.924619379123314,-0.043940230748993,0.06307244374187812,-0.5323333515804849,263.64372007168095,89.59438510778418,0.6854386540419607,5.667820062588415,272.77213664233017,79.68146174293805,0.6394203592421133,5.530944452994543,8.171346885871284,8.164545350286044,-9.128416570649222,9.912923364846122,0.046018294799847426,0.13687560959387213,0.12442677304751817,0.18629891799602044,2.72036262266335
2024_14_GB_DET,2024,14,2024-12-05,DET,GB,34,31,283,32,41,206,12,20,-170,142,0.0422283768491247,5.4888784140348434,0.1576808312907418,0.1576808312907418,2.4581989175394963,0.0422283768491247,29.163631395120476,14.47790101377601,0.1444965097946029,-0.13800724971605738,4.604946545938886,28.87349417119716,16.93733970945647,0.1625683478158516,-0.04150791067775509,4.464851140862209,262.2785459169965,166.4547344308882,0.6864689297517174,6.23016131859339,241.75551846157313,131.96530162595405,0.6842370716274145,6.705676584957154,0.29013722392331687,2.4594386956804595,20.523027455423374,34.489432804934154,0.0022318581243028213,-0.4755152663637645,-0.018071838021248704,0.0964993390383023,0.14009540507667673
2024_14_NYJ_MIA,2024,14,2024-12-08,MIA,NYJ,32,26,331,33,47,339,27,39,-298,240,0.2195176223409741,3.317307233810425,0.2439891970150116,0.2439891970150116,2.229306560296279,0.2195176223409741,24.61537971571941,22.93177536890828,0.07665020392252392,0.03968632039722518,6.435745290423614,20.011598054161574,26.048402726080365,-0.11997265484477855,0.10098548194645629,-3.603812951003957,308.7592812935328,68.50443836035683,0.766472596491124,5.898956795457031,190.74017534490625,89.2040256091362,0.6267764394672508,4.884758390894585,4.603781661557836,3.116627357172085,118.01910594862656,-20.699587248779366,0.13969615702387317,1.0141984045624461,0.19662285876730246,0.06129916154923111,10.03955824142757
2024_14_ATL_MIN,2024,14,2024-12-08,MIN,ATL,42,21,347,22,28,344,23,37,-250,205,0.4501771273736972,13.238312623330524,0.0795509315326404,0.0795509315326404,-7.056578913250485,0.4501771273736972,23.73796325343229,20.466318983227126,0.018324094978579755,-0.023210325307972717,4.766285955293166,14.926655509797323,24.127706272682417,-0.08892638092348662,-0.033099237746838164,-0.8461618712470369,267.7584233822405,97.74166615303682,0.6704271731928593,6.0495674048202766,244.25404087230132,110.78198406358621,0.6497699846209349,5.215155763515334,8.811307743634968,3.6613872894552912,23.504382509939177,-13.04031791054939,0.020657188571924334,0.8344116413049427,0.10725047590206638,-0.009888912438865447,5.612447826540203
2024_14_NO_NYG,2024,14,2024-12-08,NYG,NO,11,14,227,21,49,219,20,31,200,-245,-0.1404792873088278,-18.134550750255585,-0.0605061878313866,-0.0605061878313866,-0.4914562548360517,-0.1404792873088278,15.799193036582189,26.301869170488537,-0.16367764112355904,0.08222368993053222,1.2639213324618777,20.612557842368048,20.145440497658605,0.0291907180645523,0.09746782004349021,0.6465688670027315,187.44943719645775,118.8194848544948,0.6593736930258676,5.003873177740705,227.83318645577455,152.7216281067318,0.6603483542000174,6.10809664028448,-4.813364805785859,-6.156428672829932,-40.3837492593168,-33.902143252236996,-0.0009746611741497935,-1.104223462543775,-0.19286835918811135,0.015244130112957985,0.6173524654591461
